hash,msg,parents,is_merge,files,is_bugfix
e1187a11e288cb8db6bf722f1c45f292bf7d76ed,Fix handling of jobs which finish without generating any images #1182,['99b13c7313341fe2edcb42b8c06446b3a5d8d92e'],False,['comfy_client.py'],True
5836469d980f387482632ea14a2bf4595cd8a983,Don't store graph as dict and fix tests,['b57cd9426dc9266c009391482315075a7fd11487'],False,"['comfy_workflow.py', 'custom_workflow.py', 'test_custom_workflow.py']",True
0ba901a5e9b35738906c8cf92816dcab46c76925,Better error message when failing to read transferred images,['5836469d980f387482632ea14a2bf4595cd8a983'],False,['image.py'],True
917b711953793ae823cfbac16326db56f54c2e8e,Fix seed being overwritten,['1428088e0f01cc319ba95e97ac2236a7c2b06f49'],False,"['workflow.py', 'test_custom_workflow.py']",True
0e5dafc62dd9a59cd14ba729f56b5d45ccd3fa8d,Fix tests,['0e9d24e9a8883a2a5e0fc459af81db1837da2922'],False,"['custom_workflow.py', 'jobs.py', 'test_custom_workflow.py']",True
8a4c833de5c1305f730790c045786e05b31d9c90,"Make job metadata more flexible and add style loras

Fixed color of progress bar when there is a model upload",['0e5dafc62dd9a59cd14ba729f56b5d45ccd3fa8d'],False,"['custom_workflow.py', 'jobs.py', 'model.py', 'generation.py']",True
ae6676499fa015162007c85129eef6fec7a3b853,Fix diffusion model of the first style in the list being reset to the first available checkpoint #1227,['32c17674b9bf038ccfccf7635917ae362dedee97'],False,['settings_widgets.py'],True
d68ab15848f912fe962ef72603c7459c7b22eb06,"Fix issues with workflow params ui
- set initial value for layer params
- prevent combo box from imposing minimum width
- handle images that don't match canvas size",['b7ce17992b07aed3facdf45685ca11ea790f49d9'],False,"['custom_workflow.py', 'model.py', 'custom_workflow.py', 'test_workflow.py']",True
8c165472be6d8307734bb4ef272e154e300d6a61,"Show status errors when (temporarily) disconnected from the comfy server
- also improve error handling when managed server is stopped or crashes",['d68ab15848f912fe962ef72603c7459c7b22eb06'],False,"['comfy_client.py', 'model.py', 'resources.py', 'server.py', 'settings.py']",True
77197263efa3e9a55f89121f028298519cf49bdf,Fix compatibility with older documents,['b39458ee7f4cbd788da96a2d3e32485dc9f354e2'],False,['jobs.py'],True
eaaa432814416898b59ac5dc927c6b9e5f3012f7,Fix open pose vector generation,['7775cc215f13cefacd30243e9d7b6df2d5cc7a18'],False,"['comfy_client.py', 'test_service.py']",True
af8907f7df824a1f866b1089394d59942ac32e13,Fix custom param widget layout,['eaaa432814416898b59ac5dc927c6b9e5f3012f7'],False,['custom_workflow.py'],True
f9559c3a8f23e4371cd51260a9ff5917907d7d9d,"Fix pose vector test, clean up unused code",['af8907f7df824a1f866b1089394d59942ac32e13'],False,"['__init__.py', 'comfy_client.py', 'download_models.py', 'test_workflow.py']",True
da3932179b5115bb6c151166050f3b43eb9629ec,Fix some custom parameters being reset when the graph changes,['6b3747779b3795f089c73192bab347cac645547d'],False,"['comfy_workflow.py', 'custom_workflow.py', 'custom_workflow.py', 'util.py']",True
5be4e08d33b4a87dc02f79a8300d184a7a629059,Indicate that live generaiton has stopped after an error,['da3932179b5115bb6c151166050f3b43eb9629ec'],False,['model.py'],True
022bc243cdb047020cc05f564bfd49af5ef270b9,Fix pose preprocessor not resulting in a vector layer,['b5b0b1acfab218e1defac4f9d7c6ecead8794a73'],False,['model.py'],True
8f3452f0687ebe55ec13ecc8a44a59e20fe4dd1f,Fix clear history action not discarding jobs #1311,['35bd62398e52407d0ddfabd562126958c84563ee'],False,"['jobs.py', 'persistence.py', 'workflow.py']",True
edf32041f63d4bc02b729f76f8f1a3326818ce29,Ignore nodes with no outputs & better error messages when reading images,['8f3452f0687ebe55ec13ecc8a44a59e20fe4dd1f'],False,"['comfy_client.py', 'image.py']",True
4afacd8bf21609e35917fb8ff4b573a88fb8b33a,Fix upscale workspace prompt label expanding the docker width #1302,['edf32041f63d4bc02b729f76f8f1a3326818ce29'],False,"['settings_widgets.py', 'upscale.py']",True
2354d4b3cac1342cec0e2cfee0088f6d2e1406ba,Fix parameter nodes not being connectable (tooling-nodes),['f0c156cc9be95c12292f13c9ef6a5e72b85184bc'],False,"['__init__.py', 'resources.py']",True
11dcb3e6bc35183de462529d498ab6beef585733,Fix custom workflow UI reserving space for text outputs when there are none,['0d9e9382c7b024f198a22c12e5ef4f7d760d61a6'],False,"['resources.py', 'custom_workflow.py']",True
246788058175f6a579b4f96b4d5d2f9d8bc05dcd,More explicit error message when previous update went wrong,['11dcb3e6bc35183de462529d498ab6beef585733'],False,['server.py'],True
a3135d1769d44eb31695337f9157d20bd34cd297,Update tooling nodes (parameter node fixes),['1c91eb4ba7d3c0e577bad31d37a0e4732cc34a8c'],False,"['es.json', 'fr.json', 'ja.json', 'ko.json', 'new_language.json.template', 'pt-br.json', 'ru.json', 'th.json', 'tr.json', 'zh-cn.json', 'zh-tw.json', 'resources.py']",True
96f29e7e7cec23334f1631f8dcb4df2d4526884c,Confine error messages to a box and add copy-to-clipboard button #1351,['8b93425debbfba23d1ac7470659c608941f04543'],False,"['animation.py', 'custom_workflow.py', 'generation.py', 'live.py', 'theme.py', 'upscale.py', 'widget.py']",True
91909e6a6b1243b7d3e2d34860cd834df0d19e24,Fix clamp not being applied to grow/feather inputs,['96f29e7e7cec23334f1631f8dcb4df2d4526884c'],False,['workflow.py'],True
6bf72be2b7a9a6a6c132a0a955780bbfe1aa6381,Fix Lora selection box expanding the settings window #1343,['4453e371039145759ae8e4ad38e8a39ce4a5e925'],False,['style.py'],True
1c5e832100ced03cda5148d20c00f8d35ba6b812,Fix auto-complete with trailing space #1294,['0b61e072fdddd5aca0f0fd21edab8782fe347a75'],False,['autocomplete.py'],True
4fdc84acd4d892351b4bcb163ddc5b48b429d736,Fix text attention edit across new line #1379,['f5ffdd412616bd364ab8469f12a6389c5f2dfdd0'],False,"['text.py', 'test_text.py']",True
3645f06620b5958a93f4cca726747cf4e2dd32bd,Update tooling nodes (fix parameter negative values),['4fdc84acd4d892351b4bcb163ddc5b48b429d736'],False,['resources.py'],True
cb5071e9b62025190402d3e69e95c49f39e2c635,"Update es.json

fixing some typographical errors and some words",['611f1e3cc9dad2ce67736c341b6388367ff5631f'],False,['es.json'],True
75e3c921c4451c1b87f3866b235e1d7609e5b8c8,Better error when custom node pack isn't installed,['0629d24cc64558acbfdd87d817dc4af9067f3efc'],False,['comfy_workflow.py'],True
72fe928e64a06224ee7bf935d06f7230a1d251ec,Fix link in welcome docker,['75e3c921c4451c1b87f3866b235e1d7609e5b8c8'],False,"['comfy_workflow.py', 'diffusion.py']",True
9a85f93c51dded3e89bb7e06b27cffd1cfca7fd7,Fix missing parameter when using explicit order in custom workflow #1393,['72fe928e64a06224ee7bf935d06f7230a1d251ec'],False,"['custom_workflow.py', 'custom_workflow.py']",True
00536f49a80b6508974291aa966d4699b94fdf71,Fix initial value for style widgets in custom workflows #1393,['9a85f93c51dded3e89bb7e06b27cffd1cfca7fd7'],False,['custom_workflow.py'],True
482bc27c55c5d3ef164a00df9bf3916838c2f9c3,"Fix Lora strength not being loaded in Style settings if it's the first Lora of all available
- strength widget was only updated if the lora name didn't match",['6a4aeebc13548e5cd5ac1b6460d9232654a50854'],False,['style.py'],True
fee4d438b579391b1151434bc876c8bea80fc3ed,"Refactor error handling to forward required data to UI and format messages there
- add special handling for insufficient funds error",['8722fa7a213ccb8472743484b325089f1b737e04'],False,"['client.py', 'cloud_client.py', 'model.py', 'animation.py', 'custom_workflow.py', 'generation.py', 'live.py', 'upscale.py', 'widget.py']",True
a6f0c9bc1fad61bc6e078f502d5f514b44b3c990,Remove debug print,['1102597a15449d987b2253e4f4918f6129730973'],False,['text.py'],True
4a044cf3e55dace31ea365cee8aa0179f8f57674,"Fix assertion when there is a node with a ""type"" parameter in a custom workflow #1473",['a6f0c9bc1fad61bc6e078f502d5f514b44b3c990'],False,['custom_workflow.py'],True
af421af6eee543ed89e26cdb3e36ed075130fdad,"Pin github actions OS to ubuntu 22.04
- some issue between OpenSSL and Qt5 on latest 24.04",['4a044cf3e55dace31ea365cee8aa0179f8f57674'],False,['test.yml'],True
5fddaaa021c069caa35c225c00e55e416b4f5695,fix formatting,['e424897c37c9916f7808882b1772b0707f3ad3aa'],False,['autocomplete.py'],True
c5dbce2d24402ffbcbfff859464e4057b74af5af,Fix issues when active layer change is emitted before the layer is part of the node tree #1475,['8f9b449ee341b180e44eaeee46a29253d29089d9'],False,['layer.py'],True
2d3139f3f61f75120e951ae8feb7a604fd1f6c16,Fix style settings lock not applied on first view,['e7d59e07540546df9ae2c2521353ab724a35ab16'],False,['style.py'],True
53c67d235b5facdedbaae682311dba3d0019e7a6,Fix empty error box being shown after connection error is resolved,['57fb56efcc54bbd2a35ef883bbf4d992fdef4c76'],False,"['model.py', 'widget.py']",True
257072321327e369be97b5e816a533ef63e558dc,Move model database to JSON file and fix some resource Ids,['4a4e9cf0af522d7295b7d38e63122480070ce028'],False,"['cloud_client.py', 'models.json', 'resources.py', 'test_resources.py']",True
191b9141f5831449f2617fee3de4b7860e9af1f6,"Fix ""edit a copy"" link being visible for non-built-in styles",['257072321327e369be97b5e816a533ef63e558dc'],False,['style.py'],True
65092f1a83f7e6ceacb00e4f046edd8e8a008105,Documentation: migrate common issues and update links,['7a0fb699666ba015b4e3fe208e8f6b9e9204c8df'],False,"['server.py', 'style.py', 'server.py', 'settings.py', 'astro.config.mjs', 'grayed-out.png', 'log-files.png', 'workflow-export.png', 'common-issues.mdx']",True
4981ce2f0ece0e21147d002b58cdba1558c6a004,Fix long layer names stretching the animation workspace UI,['f5ce8fd678b331f994680cee3d7e6713e9bea380'],False,['animation.py'],True
6f16128672a6c566857d222da0a5ada89e1138ab,Fix input image not being scaled down when input extent drops below checkpoint resolution due to resolution multiplier #1532,['f6991a61e7b025fb63e66cc1f4824424513682cc'],False,"['resolution.py', 'test_resolution.py']",True
f53f53b9571195e22b198e9b63100e54764bdfd2,Fix lora being applied per region even when it's part of the root prompt,['0be8cbe80e6a3b115bf407c3af16f0c7864b5454'],False,['workflow.py'],True
1bf09855f3d1d3c8ea4a173460e6c944211c48bc,"Documentation: title, keyword & style tweaks, fixed imports",['5ffeae58a07b384a5e0a4964c3a5ce35c5246e85'],False,"['astro.config.mjs', 'Header.astro', 'Hero.astro', 'PluginIcon.astro', 'SideBySide.astro', 'index.mdx', 'regions.mdx', 'custom.css']",True
5211a45a626961fdca34ab6cadb48f7a75e277e1,Documentation: typo fixes,['1bf09855f3d1d3c8ea4a173460e6c944211c48bc'],False,"['SideBySide.astro', 'index.mdx', 'regions.mdx', 'custom.css']",True
707ec0c1c11accb7bce8b12536fecb27371e205e,Fixes for docker/cloud,['247b66165b74d88f691a8b57e25f27cae54efcc1'],False,"['api.py', 'cloud_client.py', 'resources.py', 'anime-noobai-xl.json', 'workflow.py', 'docker.py', 'Dockerfile', 'extra_model_paths.yaml', 'download_models.py', 'test_service.py']",True
ab35bfb6941ed62c9f310c3f38dd31d9e0b54a4b,"Fix infinite recursion when loading a document
- canvasChanged
-> root.create_model
-> ModelSync.load
-> RecentSync.setter
-> settings.changed
-> CustomWorkflow.update_workflow
-> root.active_document
-> root.create_model
-> [LOOP]

There are many places to break the loop, fixing 3 of them hopefully also avoids similar loop in the future:
- add model to collection after creating it BEFORE loading the document, so model_for_active_document hits the already existing model
- don't emit settings change when updating recent (it's not directly set by user)
- don't update whole custom graph UI when settings change.
-- might break something?",['707ec0c1c11accb7bce8b12536fecb27371e205e'],False,"['root.py', 'settings.py', 'custom_workflow.py']",True
38c30b18983527e22cafe06359b3053dc3961699,Fix API deserialization if a list field is missing from the JSON,['ccd19e77e9f8ed33eee148b46623d31c5b3af5a0'],False,"['api.py', 'test_api.py']",True
9e3e273a0ce252b17b68f06fb822812ff6e8fecb,Fix missing IPA face files and inputs,['9427bb20cc847dd1ccf196ca3bdf254108e7a359'],False,"['cloud_client.py', 'comfy_workflow.py']",True
10fa3603cc07539beddaeb168a8875c65ef3d883,"Fix inpaint resolution issues
- assertion when using control with 2-pass
- resize/crop mismatch when using max-pixel-count or multiplier",['e6dc0f89f0ae906bfa3d12620f1e5bc5ac38020c'],False,"['image.py', 'workflow.py', 'beach_depth_2304x1536.webp', 'beach_mask_2304x1536.webp', 'test_workflow.py']",True
8ff40c71dfeecd5a90c7384a8a717df281450131,"Don't run ComfyUI in forced utf-8 mode. Instead try to determine the system locale. Close #1547
- Krita embedded python does not report it correctly
- not sure if this is an improvement...",['10fa3603cc07539beddaeb168a8875c65ef3d883'],False,"['server.py', 'util.py']",True
1b62f5b710a4988fd44bb76407c88cb1e53da26d,Fix insightface install on windows not using pre-built package #1553,['b13dcd57d559cbafa85098e06fa9689731670db4'],False,['server.py'],True
e8f78b97d5d6b273e11568320ad34a997246e668,Fix file server,['1b62f5b710a4988fd44bb76407c88cb1e53da26d'],False,['file_server.py'],True
37f07ab1cad5fbd3bf197e2d138725c4cbe1f2bd,Better error message when there no checkpoints,['e8f78b97d5d6b273e11568320ad34a997246e668'],False,"['comfy_client.py', 'models.json', 'resources.py']",True
c02b66f59d7b210e0bf64a93d207bb1f846045e7,"Improve reporting about missing/supported models after connecting
- in both error and success case
- fix ""StopIteration"" error being reported",['37f07ab1cad5fbd3bf197e2d138725c4cbe1f2bd'],False,"['client.py', 'comfy_client.py', 'connection.py', 'resources.py', 'settings.py', 'Dockerfile']",True
18e9d4378464d90a97327642086da33ef5819f9a,Fix some accidents,['964c668a3b97ca189a8655b0ffeb43566fc2d57b'],False,"['test_client.py', 'test_image.py', 'test_workflow.py']",True
11f3c7a25f74ba1db155bff69adc9be74f1d905f,"Remove SingleLineTextPromptWidget
- makes code simpler
- the multi-line widget with size of a single line still has weird bug when pressing backspace reduces the number of visible lines
- less invasive workaround for the bug is to restore it on focus-out (slightly worse user experience tho)",['c04f3025898b8d491fd0d1d56cc84812c6f7ef84'],False,"['autocomplete.py', 'region.py', 'settings.py', 'widget.py']",True
f67297dce1a222b3d1327e22946e1047770af2fd,Fix bug where changing settings no longer worked after an unrelated setting had been changed,['11f3c7a25f74ba1db155bff69adc9be74f1d905f'],False,['settings.py'],True
ee57e0582d5f3602727e5064f866ab741c0b82b9,Fix #1505 with brute force,['8f66241dc21be71176f1e18e3e14ba27bb37c4c4'],False,['generation.py'],True
90cab405cdb6ff03f01ad884b1d28f8bcc8ed92a,Enable attaching VSCode to Krita via debugpy,['1ce05c86b65c64fb433a185322852aa0e1adc211'],False,"['.gitignore', '.gitmodules', 'launch.json', 'settings.json', 'CONTRIBUTING.md', '__init__.py', 'comfy_client.py', 'debugpy', 'extension.py', 'pyproject.toml', 'requirements.txt', 'package.py', 'translation.py']",True
c3949287d28e6deb01d65e329f76054773deec98,"More flexibility for tiled upscale #1272 #1117
- unblur strength is a slider now
- tile overlap can be configured
- fix target resolution displayed wrong in some cases",['90cab405cdb6ff03f01ad884b1d28f8bcc8ed92a'],False,"['api.py', 'model.py', 'resolution.py', 'upscale.py', 'widget.py', 'workflow.py', 'test_resolution.py']",True
d7927cf60c11da05e2249897adbd6458d30efed0,Fix custom generat animation button requiring two clicks,['ed9c735b117e2537003c4d273275b770a08a38ac'],False,['custom_workflow.py'],True
dfbf4a4ac8721ff9c5510c88b5937adc9b96806d,Fix tests,['d7927cf60c11da05e2249897adbd6458d30efed0'],False,['test_workflow.py'],True
a7615077a9ba20eac1d440390910c33831670092,Add a seed icon to generate button on-hover as a reminder when using fixed seed #376,['dfbf4a4ac8721ff9c5510c88b5937adc9b96806d'],False,"['seed-dark.svg', 'seed-light.svg', 'widget.py']",True
4e29b3a2d9a32d9651a4927f22f03ecea211fef7,"Fix error when using ""prompt (negative)"" parameter in custom workflows #1579
- also restore its redness",['a893bcfedf7a977d7e5b969278fade0c0e1451f8'],False,['custom_workflow.py'],True
6452da654eb2d20085454706f5ade44cc289cf59,Fix crash when using shift+enter in prompt box #1580,['4e29b3a2d9a32d9651a4927f22f03ecea211fef7'],False,['widget.py'],True
6bc0c0f7cc330a4f5c42e6c27b7211b849d97614,Only import debugpy if available locally #1582,['2a47d3fa42697d62d578ab568b8fa45df6f2d6cb'],False,['extension.py'],True
30755ba2dbccfcace0d8882d8e4f26a7baccb594,"Fix auto-completion when text contains >2 byte wide unicode symbols #1592
- eg. emojis
- QTextCursor position counts 16bit-chars",['de6ee85ea8f577137e9239695db8060e827a3886'],False,['autocomplete.py'],True
543754d15df7adf0407164eca60dd9dd1b0bebfb,"Revert ""Fix #1505 with brute force""

This reverts commit ee57e0582d5f3602727e5064f866ab741c0b82b9.",['30755ba2dbccfcace0d8882d8e4f26a7baccb594'],False,['generation.py'],True
9536fd028ed8b88525268b2c44585cbee50be3e8,Fix upscale button remaining disabled after an error occured,['92187d8996274fa2f487fe7473f2bf697147ab0c'],False,['model.py'],True
66170263b560f53677c9d5be9e5210a767320953,Fix input masks for custom workflows with resolutions that aren't 4 byte aligned #1602,['9536fd028ed8b88525268b2c44585cbee50be3e8'],False,"['document.py', 'image.py', 'layer.py', 'test_image.py']",True
a885ec8be5ef9dd577615fdc23d7d2ddc4501679,Fix duplicated root prompt when a single regions covers the entire image #1617,['b6758cb7145e858aa1d98b5d74758333fb0ae550'],False,['region.py'],True
210baa792ba0fc065c5bca507d5f070805e0e6d4,Fix crash when opening more than one document with embedded custom workflow,['87440452fdb8c2ec2938409da03acfe5641b68fd'],False,"['custom_workflow.py', 'model.py', 'persistence.py', 'test_custom_workflow.py']",True
22def85508617f14692be82a4ab31602a69908cf,Fix typo in documentation,['6d53b2d7212b9ef568d327b5724a168029049dd0'],False,['common-issues.mdx'],True
6db31f1b3744b7824e2a954814019be6753fa0b3,Fix check for zero bounds (maybe related to comment in #846),['22def85508617f14692be82a4ab31602a69908cf'],False,['image.py'],True
846133ce41fec8f54d7ac3bb791a909940d25053,Fix typecheck error with latest pyright,['ea37af2e59f55f9c0d001842444f4899bfad686e'],False,['client.py'],True
b96b9ff5f531989a3f23b7fbc0597f954c6ae6d1,"Resize clip vision inputs to 224x224 #1648
- this would have to happen anyway (model input is fixed)
- previously was using a center crop, now it's a scale
- stretching/squashing image contents does negatively influence references, but usually not as bad as crop",['4c51a3836a3c9f8abf950da14130c46b3af1404d'],False,['control.py'],True
efc0f9f47dddf0eb5f5f9b87245a09ee71cf280d,Fix apply_result for custom workspace,['6f2d92d89b2e51675affde619a7c5a19e7d03147'],False,"['model.py', 'custom_workflow.py']",True
4eb455b33c5c163f2c7ed93a15fd10baf2b111c9,"Improve first start
- try to connect to comfyui desktop version on port 8000
- don't show error for failed server discovery attempts",['48ee713bfb088000aa7ac0fb92a1d478447353f6'],False,"['test.yml', 'connection.py', 'root.py', 'custom_workflow.py', 'settings.py']",True
078a179f9800ed28b4a29ac0f74b802adde79fbc,Fix negative bounds when preview old results after changing canvas size,['56b4e918b748f9f284cfc81c29d810f7633ef93a'],False,['image.py'],True
e9f9cbd083680328ecfd6019b976ff27351a0296,"Managed install: use uv to install python and setup venv
- hopefully resolves linux/mac issues related to incompatible python versions",['f21c3257e3227fcf07546d42735f701385384de7'],False,['server.py'],True
38f20d42c5c8a8f84fa2b76dfdbc668ad727fa67,Fix custom painted widgets for right-to-left layouts,['abf24048272f565291a2e2feab6a5a101711610f'],False,['widget.py'],True
616d1510d37bc4979ae528cb3dd88f1ff8d0cd0c,Fix windows server install when PSModulePath environment variable doesn't exist,['1acdfaa276bfa22720de335dd0a2b376cb056790'],False,['server.py'],True
03730017238885f678e51401e45ba5cb9f9c8cab,Merge remote-tracking branch 'feeping/fix/close-event',"['128071aff22a80961453326308615ec262cb5583', '1f632454b579f4b57e7d7042cd55a9d33409c66c']",True,[],True
6551fe1418b079e884b03960781f5484d627c68d,Fix insightface install on windows (pre-built whl for python 3.12) #1727,['03730017238885f678e51401e45ba5cb9f9c8cab'],False,['server.py'],True
9d0f2995de21c6306b70b6340bb63dec30df981f,"Fix jobs not being processed correctly when enqueued directly after cancelling previous queued jobs
- clear_queue was suspended while in the process of removing jobs
- enqeue was able to add new jobs while clear was running
- don't call _jobs.clear() to avoid modifying the list during iteration in other functions",['594e050a32f2e93a7578e09914d993f45f014e10'],False,['comfy_client.py'],True
c35be6f43bba3df2195ee121d6f844c02aee1707,"Add local server maintenance options
- verify to check model files for corruption
- fix_models to replace specific model files
- uninstall to remove the server (but keep models)",['7586cfe121ccf4eee65b1a6b26664d0902a4627c'],False,"['network.py', 'server.py', 'test_server.py']",True
9284051463fcc3eabd7ff77ddeb44e36671189a7,Prevent deletion of models in ComfyUI/models folder when re-installing & error handling,['b0d0abd3f55f0906a0ddcadbe3458ac9123a8186'],False,"['server.py', 'server.py', 'file_server.py', 'test_server.py']",True
67ef7a631a987cbb6fd4c940143287d28e4f1033,Fix default checkpoint for workflow tests,['9284051463fcc3eabd7ff77ddeb44e36671189a7'],False,"['launch.json', 'config.py']",True
ee32b5b9fc42f4f1811518f0e6c81f1d7f5024ba,Fix missing translations and update japanese translation (by @picolet21 #1771),['67ef7a631a987cbb6fd4c940143287d28e4f1033'],False,"['ja.json', 'settings.py']",True
0bf9c6fda7bceb03d98b653e5ded71ae6e19d682,"Fix typo ""Lean"" -> ""Learn""",['ee32b5b9fc42f4f1811518f0e6c81f1d7f5024ba'],False,"['es-ca.json', 'es.json', 'fr.json', 'ja.json', 'ko.json', 'new_language.json.template', 'pt-br.json', 'ru.json', 'th.json', 'tr.json', 'zh-cn.json', 'zh-tw.json', 'widget.py']",True
ed58986d90da37bc1ea92361112b167f0c2e56c9,"History widget: make discard image shortcut responsive #1770
- resolve ambiguous shortcut for Delete key
- set cursor to next image",['c72baaba5c775f05fd4994376e33f9228250f694'],False,['generation.py'],True
f7fb844a7cba27740cedef859f0be8e358ddd1cd,History widget: fix shift+left/right multi-selection #1786,['ed58986d90da37bc1ea92361112b167f0c2e56c9'],False,['generation.py'],True
9af009966dc7caa8d6b1d0ed5756acc3ca6f4559,History widget: fix selection not always updated,['f7fb844a7cba27740cedef859f0be8e358ddd1cd'],False,"['generation.py', 'util.py']",True
95df0beb9b0b4342d6c301046238d206830d3128,Fix connection timeout not being set correctly,['9af009966dc7caa8d6b1d0ed5756acc3ca6f4559'],False,"['client.py', 'comfy_client.py', 'network.py']",True
32320e38475e921f9e449250bd7859a0ac804af1,Fix process launch for system locale failing due to bad PYTHONPATH,['5645cdb6c5474fe73caafda6ef85c62dbfc558f3'],False,"['server.py', 'util.py']",True
68b2fb0415580481b3372785a28f320e3f316c8b,"Raise an error when trying a generate option that requires the canvas as input, but all layers are invisible/excluded
- hopefully less confusing than giving bad results",['0833ebf319034738020592608e1d68ee774af3e1'],False,['model.py'],True
a50dfb7f4bbc0cdd675b595b24e65decd6a189c6,Fix import in translation script; prepare 1.35.1,['8216519cb96e49b4ff037d26f3c711a7ebb5e391'],False,"['es-ca.json', 'es.json', 'fr.json', 'ja.json', 'ko.json', 'new_language.json.template', 'pt-br.json', 'ru.json', 'th.json', 'tr.json', 'zh-cn.json', 'zh-tw.json', 'pyproject.toml', 'translation.py']",True
0d16999dab2eae644b62fd89f31bc1828aad8051,Fix edit conditioning being applied where it shouldn't be #1842,['05ef0065a7252879c49be6657a8099e6116848ea'],False,"['__init__.py', 'resources.py', 'workflow.py']",True
6df784c663377e1fefa8ebb782443123750e0ae4,Impove error messages (validation & timeout),['59af1ca9fe14eb39064f6e6160ed60fe64bda900'],False,"['cloud_client.py', 'model.py', 'widget.py']",True
33b0fe5a8990de430bca93c24434c021ffee5ab9,"Managed server: fix issue where old Python env (pre-uv) was used even after upgrading to a new version #1842
- using server re-install did not fix this, since it didn't remove the python directory (now it does)",['4cf869ec11682590cd136ddf08119ae0e14ac45d'],False,['server.py'],True
bfacafe38d8b5c41aa73f59fa2b1b952954735aa,"Fix ""enqueue at front"" causing all later jobs to no longer be tracked #1917",['6a7f02ca6d960e3b071bc7b5042cccb269a7005a'],False,['comfy_client.py'],True
198e505a32dadb5c13da5f1569ba611e550813d4,"Try to fix macOS issues when installing pyTorch

* it doesn't need an index url
* it may not like specific version (unconfirmed)",['bdbc60a69ab53783409929c70ff11ade8de87569'],False,['server.py'],True
da6855bc9b08ee624a6d4c5e20684e3e908b73d4,"Check prompt ID returned by ComfyUI and show error message if it doesn't match

* this can happen after ef5c0a77f46a9a6909338cc8871dc1262d0d6d15 if comfy isn't updated",['6a8aa92d0ae9105b00a2aab1ea3953e82a4b4642'],False,['comfy_client.py'],True
47160be68306610c113c9868c9fdabf6ccd15075,"Fix issues when upgrading from an old server version that used embedded python #1924

* This triggered an install instead of an upgrade, which couldn't succeed
* Now embedded python is detected as no python, and no python still allows upgrade if ComfyUI/.version are present
* Upgrade will then install uv/venv if not found",['15f6a67ee70dfd3aa72cc66a703e637c76b39b25'],False,"['launch.json', 'root.py', 'server.py', 'diffusion.py', 'server.py', 'test_client.py', 'test_server.py']",True
e23f07b85aa2a16f61e945c4f4539b83174d5bca,Release 1.37.2 to fix some managed server update issues,['47160be68306610c113c9868c9fdabf6ccd15075'],False,['__init__.py'],True
a0a691cdb9b0b976f6182d0b653ffdea6bc4b6c8,Managed install: fix arch packages not being selectable when there is more than 1 workload selected,['8cc7c732cefc231a6ec842e3fb17b4c468daa02d'],False,['server.py'],True
fafb8c1e9a2e9da622c3385519f679d20a831646,Fix wrong folder for Flux Union ControlNet,['310ccdbcd0d76eabcbf3d0efa5c5fb0ec7789300'],False,"['models.json', 'comfyui-setup.mdx']",True
9ef8f71554ece9bb36a0f024ee4b063cde5c8e0c,"Fix hang when images finish faster than they can be saved to document history

* usually only happened when comfy execution was cached
* _save_results is called from inside asyncio eventloop",['ad4ee2667c66e147d0aa7ab396969d8bbf5aa421'],False,"['eventloop.py', 'persistence.py']",True
0977a7228f34080da960115e53121425991e3202,"Add generation metadata to saved pngs from the generated thumbnails (from right-click or ... menu on thumbnails) (#1942)

* adding generation data to pngs without adding binary dependencies on Pillow which are difficult to fulfil for all platforms
* fixing circular imports caused by type-hinting Job
* interim commit for choice to save metadata
* working again after refactoring
* Fixing ruff problems
* updating tests
* Fixing tests and cleaning up code
* remove commented out lines no longer needed
* may make writing png slightly faster
* adding changes for naming, stray print, translations
* remove some comments for linting exceptions caused by circular imports
* fixing tests and formatting
* fixing types for tests of test_text
* ruff reformat",['30107fca6dfd76c5c92959276a36fedb76949518'],False,"['image.py', 'model.py', 'settings.py', 'text.py', 'settings.py', 'test_image.py', 'test_text.py']",True
7c636f7e5648ee9c23da0e9a94d8261b1aaa224a,Log more detailed error when custom workflow import fails,['56014056e0d459bf755b0417c6b295f22c7797c9'],False,['custom_workflow.py'],True
5720ef9d0ba087f28aba8bcf5da1556cff114528,"remove old performance patch xpu (#1995)

* bump torch to 2.8 for xpu

* remove old work around

* remove old performance patch xpu

* fix merge",['f6a363515d38940d7351fe9a6e45a8057c875362'],False,['workflow.py'],True
